# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.42
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 30.0
# ref_psi = 45.0
# ref_n = 1525
# V_c = 0.0
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
# current_model_type = LogarithmicProfile
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
3.9400,8.44629,0.000224568,0.574803,0.016393,-0.125082,0.0089286,2.78916,-0.0196361,-0.0367525,0.000444384,-0.0272733,0.00675739,0.00537061,-0.00537061,-0.0500851,0.0500851,1525,0.00520637,-0.00520637,-0.049389,0.049389,1525
3.9600,8.50175,0.000334329,0.581029,0.0163862,-0.125628,0.00905662,2.79019,-0.0198773,-0.0367882,0.000461864,-0.0272015,0.0067979,0.00540382,-0.00540382,-0.0502183,0.0502183,1525,0.00523922,-0.00523922,-0.0495282,0.0495282,1525
3.9800,8.55723,0.000446497,0.587286,0.0163797,-0.126173,0.0091855,2.79121,-0.0201199,-0.0368222,0.000480965,-0.0271288,0.0068384,0.00543711,-0.00543711,-0.0503505,0.0503505,1525,0.00527214,-0.00527214,-0.0496662,0.0496662,1525
4.0000,8.61273,0.000561096,0.593576,0.0163734,-0.126716,0.00931523,2.79221,-0.0203639,-0.0368547,0.000501498,-0.0270553,0.00687887,0.00547049,-0.00547049,-0.0504816,0.0504816,1525,0.00530513,-0.00530513,-0.0498031,0.0498031,1525
4.0200,8.66824,0.000678147,0.599897,0.0163674,-0.127258,0.00944581,2.79321,-0.0206092,-0.0368856,0.000523265,-0.0269808,0.00691933,0.00550396,-0.00550396,-0.0506119,0.0506119,1525,0.00533821,-0.00533821,-0.0499388,0.0499388,1525
4.0400,8.72376,0.000797672,0.606251,0.0163616,-0.127798,0.00957724,2.7942,-0.0208559,-0.0369149,0.00054606,-0.0269055,0.00695977,0.00553752,-0.00553752,-0.0507412,0.0507412,1525,0.00537136,-0.00537136,-0.0500734,0.0500734,1525
4.0600,8.77931,0.000919693,0.612636,0.0163562,-0.128337,0.00970952,2.79517,-0.0211039,-0.0369428,0.000569678,-0.0268292,0.00700019,0.00557117,-0.00557117,-0.0508697,0.0508697,1525,0.00540459,-0.00540459,-0.050207,0.050207,1525
4.0800,8.83487,0.00104423,0.619053,0.016351,-0.128874,0.00984266,2.79614,-0.0213533,-0.0369691,0.000593915,-0.0267521,0.00704058,0.00560493,-0.00560493,-0.0509974,0.0509974,1525,0.0054379,-0.0054379,-0.0503395,0.0503395,1525
4.1000,8.89044,0.00117131,0.625502,0.0163461,-0.12941,0.00997665,2.79709,-0.021604,-0.0369938,0.000618572,-0.0266741,0.00708094,0.00563879,-0.00563879,-0.0511243,0.0511243,1525,0.00547131,-0.00547131,-0.0504711,0.0504711,1525
4.1200,8.94603,0.00130096,0.631983,0.0163416,-0.129944,0.0101115,2.79803,-0.0218561,-0.0370171,0.000643455,-0.0265953,0.00712128,0.00567276,-0.00567276,-0.0512505,0.0512505,1525,0.00550481,-0.00550481,-0.0506017,0.0506017,1525
4.1400,9.00164,0.00143319,0.638495,0.0163374,-0.130476,0.0102472,2.79897,-0.0221095,-0.0370389,0.000668384,-0.0265155,0.00716159,0.00570684,-0.00570684,-0.051376,0.051376,1525,0.0055384,-0.0055384,-0.0507315,0.0507315,1525
4.1600,9.05726,0.00156802,0.645038,0.0163335,-0.131007,0.0103837,2.79989,-0.0223643,-0.0370592,0.000693189,-0.0264349,0.00720187,0.00574104,-0.00574104,-0.0515008,0.0515008,1525,0.00557209,-0.00557209,-0.0508604,0.0508604,1525
4.1800,9.1129,0.00170549,0.651614,0.0163299,-0.131537,0.0105211,2.80081,-0.0226203,-0.037078,0.000717715,-0.0263534,0.00724212,0.00577536,-0.00577536,-0.051625,0.051625,1525,0.00560588,-0.00560588,-0.0509885,0.0509885,1525
4.2000,9.16855,0.00184561,0.65822,0.0163266,-0.132065,0.0106594,2.80172,-0.0228777,-0.0370954,0.000741822,-0.0262711,0.00728233,0.0058098,-0.0058098,-0.0517485,0.0517485,1525,0.00563977,-0.00563977,-0.0511158,0.0511158,1525
4.2200,9.22421,0.00198841,0.664858,0.0163236,-0.132591,0.0107984,2.80262,-0.0231365,-0.0371113,0.000765386,-0.026188,0.00732251,0.00584436,-0.00584436,-0.0518714,0.0518714,1525,0.00567378,-0.00567378,-0.0512423,0.0512423,1525
4.2400,9.27989,0.0021339,0.671527,0.0163209,-0.133115,0.0109384,2.80351,-0.0233965,-0.0371259,0.000788301,-0.0261041,0.00736265,0.00587904,-0.00587904,-0.0519936,0.0519936,1525,0.00570789,-0.00570789,-0.0513681,0.0513681,1525
4.2600,9.33558,0.00228211,0.678227,0.0163184,-0.133638,0.0110792,2.80439,-0.0236579,-0.037139,0.00081048,-0.0260194,0.00740276,0.00591386,-0.00591386,-0.0521151,0.0521151,1525,0.00574212,-0.00574212,-0.0514932,0.0514932,1525
4.2800,9.39129,0.00243307,0.684959,0.0163162,-0.134159,0.0112208,2.80526,-0.0239206,-0.0371507,0.00083185,-0.0259339,0.00744282,0.00594879,-0.00594879,-0.052236,0.052236,1525,0.00577647,-0.00577647,-0.0516176,0.0516176,1525
4.3000,9.44701,0.00258679,0.691721,0.0163141,-0.134678,0.0113633,2.80613,-0.0241846,-0.037161,0.000852359,-0.0258476,0.00748285,0.00598386,-0.00598386,-0.0523563,0.0523563,1525,0.00581094,-0.00581094,-0.0517413,0.0517413,1525
4.3200,9.50274,0.00274331,0.698515,0.0163123,-0.135196,0.0115066,2.80698,-0.0244499,-0.03717,0.000871971,-0.0257607,0.00752285,0.00601905,-0.00601905,-0.0524759,0.0524759,1525,0.00584552,-0.00584552,-0.0518643,0.0518643,1525
4.3400,9.55849,0.00290263,0.705339,0.0163107,-0.135712,0.0116508,2.80783,-0.0247164,-0.0371776,0.000890666,-0.025673,0.0075628,0.00605436,-0.00605436,-0.0525948,0.0525948,1525,0.00588022,-0.00588022,-0.0519866,0.0519866,1525
4.3600,9.61425,0.00306479,0.712194,0.0163093,-0.136226,0.0117958,2.80867,-0.0249843,-0.0371839,0.000908439,-0.0255846,0.00760271,0.0060898,-0.0060898,-0.0527129,0.0527129,1525,0.00591505,-0.00591505,-0.0521082,0.0521082,1525
4.3800,9.67003,0.00322981,0.71908,0.016308,-0.136738,0.0119417,2.80951,-0.0252534,-0.0371888,0.000925301,-0.0254955,0.00764258,0.00612537,-0.00612537,-0.0528304,0.0528304,1525,0.00595,-0.00595,-0.0522292,0.0522292,1525
4.4000,9.72581,0.00339772,0.725997,0.0163068,-0.137249,0.0120884,2.81033,-0.0255238,-0.0371925,0.000941274,-0.0254057,0.00768241,0.00616106,-0.00616106,-0.0529472,0.0529472,1525,0.00598508,-0.00598508,-0.0523494,0.0523494,1525
4.4200,9.78161,0.00356852,0.732944,0.0163057,-0.137757,0.012236,2.81115,-0.0257955,-0.0371948,0.000956393,-0.0253153,0.00772219,0.00619687,-0.00619687,-0.0530632,0.0530632,1525,0.00602027,-0.00602027,-0.052469,0.052469,1525
4.4400,9.83742,0.00374226,0.739922,0.0163048,-0.138264,0.0123844,2.81196,-0.0260684,-0.0371959,0.000970703,-0.0252243,0.00776194,0.0062328,-0.0062328,-0.0531784,0.0531784,1525,0.00605559,-0.00605559,-0.0525878,0.0525878,1525
4.4600,9.89325,0.00391895,0.74693,0.0163039,-0.138769,0.0125336,2.81277,-0.0263426,-0.0371957,0.000984257,-0.0251326,0.00780164,0.00626885,-0.00626885,-0.0532929,0.0532929,1525,0.00609104,-0.00609104,-0.0527059,0.0527059,1525
4.4800,9.94908,0.00409862,0.753968,0.0163031,-0.139273,0.0126837,2.81356,-0.0266181,-0.0371943,0.000997118,-0.0250404,0.0078413,0.00630502,-0.00630502,-0.0534066,0.0534066,1525,0.0061266,-0.0061266,-0.0528233,0.0528233,1525
4.5000,10.0049,0.00428128,0.761037,0.0163023,-0.139774,0.0128346,2.81436,-0.0268947,-0.0371916,0.00100935,-0.0249475,0.00788092,0.0063413,-0.0063413,-0.0535195,0.0535195,1525,0.00616228,-0.00616228,-0.05294,0.05294,1525
4.5200,10.0608,0.00446697,0.768136,0.0163016,-0.140274,0.0129864,2.81514,-0.0271726,-0.0371877,0.00102103,-0.0248541,0.00792049,0.00637769,-0.00637769,-0.0536316,0.0536316,1525,0.00619809,-0.00619809,-0.0530559,0.0530559,1525
4.5400,10.1167,0.00465571,0.775265,0.0163009,-0.140772,0.013139,2.81592,-0.0274517,-0.0371826,0.00103222,-0.0247601,0.00796002,0.00641419,-0.00641419,-0.0537429,0.0537429,1525,0.00623401,-0.00623401,-0.053171,0.053171,1525
4.5600,10.1726,0.00484752,0.782424,0.0163002,-0.141267,0.0132924,2.81669,-0.0277321,-0.0371763,0.00104301,-0.0246655,0.00799951,0.0064508,-0.0064508,-0.0538534,0.0538534,1525,0.00627004,-0.00627004,-0.0532854,0.0532854,1525
4.5800,10.2284,0.00504243,0.789613,0.0162996,-0.141761,0.0134467,2.81746,-0.0280136,-0.0371688,0.00105347,-0.0245704,0.00803895,0.00648752,-0.00648752,-0.0539631,0.0539631,1525,0.0063062,-0.0063062,-0.053399,0.053399,1525
4.6000,10.2844,0.00524046,0.796832,0.0162989,-0.142253,0.0136018,2.81822,-0.0282963,-0.0371601,0.00106366,-0.0244747,0.00807835,0.00652433,-0.00652433,-0.054072,0.054072,1525,0.00634246,-0.00634246,-0.0535118,0.0535118,1525
4.6200,10.3403,0.00544164,0.80408,0.0162983,-0.142744,0.0137578,2.81897,-0.0285803,-0.0371503,0.00107368,-0.0243786,0.0081177,0.00656125,-0.00656125,-0.0541802,0.0541802,1525,0.00637883,-0.00637883,-0.0536239,0.0536239,1525
4.6400,10.3962,0.00564599,0.811358,0.0162976,-0.143232,0.0139146,2.81972,-0.0288654,-0.0371394,0.00108358,-0.0242818,0.00815701,0.00659827,-0.00659827,-0.0542875,0.0542875,1525,0.00641532,-0.00641532,-0.0537351,0.0537351,1525
4.6600,10.4521,0.00585353,0.818666,0.016297,-0.143718,0.0140722,2.82046,-0.0291517,-0.0371273,0.00109343,-0.0241846,0.00819627,0.00663538,-0.00663538,-0.054394,0.054394,1525,0.00645191,-0.00645191,-0.0538456,0.0538456,1525
4.6800,10.5081,0.00606429,0.826003,0.0162964,-0.144202,0.0142307,2.82119,-0.0294391,-0.0371141,0.00110329,-0.0240869,0.00823549,0.00667259,-0.00667259,-0.0544998,0.0544998,1525,0.0064886,-0.0064886,-0.0539553,0.0539553,1525
4.7000,10.5641,0.0062783,0.83337,0.0162958,-0.144685,0.01439,2.82192,-0.0297277,-0.0370998,0.00111322,-0.0239887,0.00827467,0.0067099,-0.0067099,-0.0546047,0.0546047,1525,0.0065254,-0.0065254,-0.0540642,0.0540642,1525
4.7200,10.62,0.00649557,0.840766,0.0162951,-0.145165,0.0145501,2.82265,-0.0300175,-0.0370844,0.00112327,-0.02389,0.00831379,0.00674729,-0.00674729,-0.0547089,0.0547089,1525,0.0065623,-0.0065623,-0.0541723,0.0541723,1525
4.7400,10.676,0.00671614,0.848191,0.0162945,-0.145644,0.0147111,2.82337,-0.0303085,-0.037068,0.00113347,-0.0237908,0.00835287,0.00678478,-0.00678478,-0.0548124,0.0548124,1525,0.0065993,-0.0065993,-0.0542796,0.0542796,1525
4.7600,10.732,0.00694004,0.855645,0.0162939,-0.14612,0.0148729,2.82408,-0.0306006,-0.0370504,0.00114387,-0.0236911,0.0083919,0.00682236,-0.00682236,-0.0549151,0.0549151,1525,0.00663639,-0.00663639,-0.0543862,0.0543862,1525
4.7800,10.788,0.00716728,0.863128,0.0162933,-0.146595,0.0150356,2.82479,-0.0308938,-0.0370318,0.00115451,-0.023591,0.00843089,0.00686002,-0.00686002,-0.055017,0.055017,1525,0.00667359,-0.00667359,-0.054492,0.054492,1525
4.8000,10.844,0.00739789,0.870641,0.0162927,-0.147067,0.015199,2.82549,-0.0311881,-0.0370122,0.00116539,-0.0234904,0.00846983,0.00689777,-0.00689777,-0.0551183,0.0551183,1525,0.00671087,-0.00671087,-0.054597,0.054597,1525
4.8200,10.9001,0.00763189,0.878182,0.0162922,-0.147538,0.0153633,2.82619,-0.0314836,-0.0369915,0.00117654,-0.0233893,0.00850872,0.00693561,-0.00693561,-0.0552187,0.0552187,1525,0.00674825,-0.00674825,-0.0547012,0.0547012,1525
4.8400,10.9561,0.00786932,0.885751,0.0162917,-0.148006,0.0155285,2.82688,-0.0317802,-0.0369699,0.00118798,-0.0232878,0.00854756,0.00697354,-0.00697354,-0.0553185,0.0553185,1525,0.00678572,-0.00678572,-0.0548047,0.0548047,1525
4.8600,11.0121,0.0081102,0.89335,0.0162912,-0.148473,0.0156944,2.82757,-0.0320779,-0.0369472,0.00119971,-0.0231859,0.00858635,0.00701155,-0.00701155,-0.0554176,0.0554176,1525,0.00682329,-0.00682329,-0.0549075,0.0549075,1525
4.8800,11.0682,0.00835456,0.900976,0.0162908,-0.148937,0.0158612,2.82825,-0.0323767,-0.0369235,0.00121173,-0.0230836,0.00862509,0.00704965,-0.00704965,-0.0555159,0.0555159,1525,0.00686094,-0.00686094,-0.0550095,0.0550095,1525
4.9000,11.1243,0.00860241,0.908632,0.0162904,-0.1494,0.0160289,2.82893,-0.0326766,-0.0368988,0.00122404,-0.0229808,0.00866378,0.00708783,-0.00708783,-0.0556136,0.0556136,1525,0.00689868,-0.00689868,-0.0551108,0.0551108,1525
4.9200,11.1803,0.00885379,0.916315,0.01629,-0.14986,0.0161973,2.82961,-0.0329776,-0.0368731,0.00123663,-0.0228777,0.00870242,0.00712609,-0.00712609,-0.0557105,0.0557105,1525,0.00693651,-0.00693651,-0.0552113,0.0552113,1525
4.9400,11.2364,0.00910872,0.924027,0.0162897,-0.150318,0.0163666,2.83027,-0.0332797,-0.0368465,0.00124948,-0.0227741,0.00874101,0.00716444,-0.00716444,-0.0558068,0.0558068,1525,0.00697443,-0.00697443,-0.0553112,0.0553112,1525
4.9600,11.2925,0.00936724,0.931767,0.0162895,-0.150774,0.0165367,2.83094,-0.0335828,-0.0368189,0.00126258,-0.0226702,0.00877955,0.00720287,-0.00720287,-0.0559024,0.0559024,1525,0.00701243,-0.00701243,-0.0554103,0.0554103,1525
4.9800,11.3486,0.00962936,0.939535,0.0162894,-0.151228,0.0167076,2.8316,-0.033887,-0.0367904,0.00127591,-0.0225659,0.00881803,0.00724139,-0.00724139,-0.0559973,0.0559973,1525,0.00705052,-0.00705052,-0.0555087,0.0555087,1525
5.0000,11.4047,0.00989511,0.947331,0.0162893,-0.15168,0.0168794,2.83225,-0.0341923,-0.0367609,0.00128945,-0.0224612,0.00885646,0.00727999,-0.00727999,-0.0560915,0.0560915,1525,0.00708869,-0.00708869,-0.0556064,0.0556064,1525
5.0200,11.4609,0.0101645,0.955155,0.0162893,-0.15213,0.0170519,2.8329,-0.0344987,-0.0367305,0.00130317,-0.0223562,0.00889484,0.00731867,-0.00731867,-0.056185,0.056185,1525,0.00712695,-0.00712695,-0.0557034,0.0557034,1525
5.0400,11.517,0.0104376,0.963007,0.0162893,-0.152578,0.0172253,2.83355,-0.0348061,-0.0366993,0.00131706,-0.0222508,0.00893316,0.00735744,-0.00735744,-0.0562779,0.0562779,1525,0.0071653,-0.0071653,-0.0557998,0.0557998,1525
5.0600,11.5731,0.0107144,0.970886,0.0162895,-0.153024,0.0173995,2.83419,-0.0351145,-0.0366671,0.00133107,-0.0221451,0.00897143,0.00739629,-0.00739629,-0.05637,0.05637,1525,0.00720373,-0.00720373,-0.0558954,0.0558954,1525
5.0800,11.6293,0.010995,0.978793,0.0162897,-0.153468,0.0175746,2.83483,-0.035424,-0.036634,0.0013452,-0.0220391,0.00900964,0.00743522,-0.00743522,-0.0564615,0.0564615,1525,0.00724224,-0.00724224,-0.0559903,0.0559903,1525
5.1000,11.6855,0.0112793,0.986727,0.01629,-0.153909,0.0177504,2.83547,-0.0357345,-0.0366001,0.0013594,-0.0219327,0.0090478,0.00747424,-0.00747424,-0.0565523,0.0565523,1525,0.00728084,-0.00728084,-0.0560846,0.0560846,1525
5.1200,11.7416,0.0115674,0.994688,0.0162904,-0.154349,0.0179271,2.8361,-0.0360461,-0.0365653,0.00137366,-0.0218261,0.0090859,0.00751334,-0.00751334,-0.0566425,0.0566425,1525,0.00731952,-0.00731952,-0.0561781,0.0561781,1525
5.1400,11.7978,0.0118593,1.00268,0.0162909,-0.154786,0.0181046,2.83672,-0.0363586,-0.0365296,0.00138795,-0.0217192,0.00912395,0.00755252,-0.00755252,-0.0567319,0.0567319,1525,0.00735828,-0.00735828,-0.056271,0.056271,1525
5.1600,11.854,0.0121551,1.01069,0.0162914,-0.155221,0.0182829,2.83734,-0.0366722,-0.0364931,0.00140225,-0.0216119,0.00916194,0.00759178,-0.00759178,-0.0568207,0.0568207,1525,0.00739713,-0.00739713,-0.0563632,0.0563632,1525
5.1800,11.9102,0.0124547,1.01874,0.0162921,-0.155654,0.018462,2.83796,-0.0369868,-0.0364558,0.00141652,-0.0215044,0.00919987,0.00763113,-0.00763113,-0.0569088,0.0569088,1525,0.00743606,-0.00743606,-0.0564547,0.0564547,1525
5.2000,11.9664,0.0127583,1.0268,0.0162928,-0.156085,0.0186419,2.83857,-0.0373023,-0.0364176,0.00143076,-0.0213967,0.00923774,0.00767056,-0.00767056,-0.0569962,0.0569962,1525,0.00747507,-0.00747507,-0.0565455,0.0565455,1525
5.2200,12.0226,0.0130657,1.0349,0.0162936,-0.156514,0.0188227,2.83918,-0.0376189,-0.0363786,0.00144494,-0.0212887,0.00927555,0.00771007,-0.00771007,-0.0570829,0.0570829,1525,0.00751417,-0.00751417,-0.0566356,0.0566356,1525
5.2400,12.0788,0.0133772,1.04302,0.0162945,-0.15694,0.0190042,2.83979,-0.0379364,-0.0363389,0.00145905,-0.0211804,0.0093133,0.00774966,-0.00774966,-0.057169,0.057169,1525,0.00755335,-0.00755335,-0.0567251,0.0567251,1525
5.2600,12.1351,0.0136926,1.05117,0.0162954,-0.157365,0.0191866,2.84039,-0.038255,-0.0362983,0.00147307,-0.0210719,0.009351,0.00778933,-0.00778933,-0.0572543,0.0572543,1525,0.00759261,-0.00759261,-0.0568139,0.0568139,1525
5.2800,12.1913,0.014012,1.05935,0.0162965,-0.157787,0.0193698,2.84099,-0.0385745,-0.036257,0.00148699,-0.0209632,0.00938863,0.00782908,-0.00782908,-0.057339,0.057339,1525,0.00763195,-0.00763195,-0.056902,0.056902,1525
5.3000,12.2475,0.0143355,1.06755,0.0162976,-0.158207,0.0195538,2.84159,-0.0388949,-0.0362149,0.00150079,-0.0208542,0.00942621,0.00786891,-0.00786891,-0.0574229,0.0574229,1525,0.00767138,-0.00767138,-0.0569894,0.0569894,1525
5.3200,12.3038,0.014663,1.07578,0.0162987,-0.158625,0.0197386,2.84218,-0.0392163,-0.036172,0.00151448,-0.020745,0.00946372,0.00790882,-0.00790882,-0.0575062,0.0575062,1525,0.00771088,-0.00771088,-0.0570761,0.0570761,1525
5.3400,12.3601,0.0149947,1.08404,0.0163,-0.159041,0.0199242,2.84277,-0.0395387,-0.0361284,0.00152804,-0.0206357,0.00950118,0.0079488,-0.0079488,-0.0575889,0.0575889,1525,0.00775047,-0.00775047,-0.0571621,0.0571621,1525
5.3600,12.4163,0.0153304,1.09232,0.0163013,-0.159454,0.0201106,2.84335,-0.0398619,-0.0360841,0.00154147,-0.0205261,0.00953857,0.00798887,-0.00798887,-0.0576708,0.0576708,1525,0.00779014,-0.00779014,-0.0572475,0.0572475,1525
5.3800,12.4726,0.0156703,1.10062,0.0163027,-0.159866,0.0202978,2.84393,-0.0401862,-0.036039,0.00155477,-0.0204163,0.0095759,0.00802901,-0.00802901,-0.057752,0.057752,1525,0.00782988,-0.00782988,-0.0573321,0.0573321,1525
5.4000,12.5289,0.0160144,1.10896,0.0163041,-0.160275,0.0204858,2.84451,-0.0405113,-0.0359932,0.00156794,-0.0203064,0.00961317,0.00806923,-0.00806923,-0.0578326,0.0578326,1525,0.00786971,-0.00786971,-0.0574161,0.0574161,1525
5.4200,12.5852,0.0163627,1.11731,0.0163056,-0.160682,0.0206746,2.84508,-0.0408374,-0.0359467,0.00158098,-0.0201963,0.00965038,0.00810952,-0.00810952,-0.0579125,0.0579125,1525,0.00790961,-0.00790961,-0.0574994,0.0574994,1525
5.4400,12.6415,0.0167153,1.1257,0.0163071,-0.161087,0.0208642,2.84565,-0.0411644,-0.0358996,0.0015939,-0.020086,0.00968753,0.00814989,-0.00814989,-0.0579917,0.0579917,1525,0.00794959,-0.00794959,-0.057582,0.057582,1525
5.4600,12.6978,0.0170721,1.13411,0.0163087,-0.16149,0.0210547,2.84622,-0.0414922,-0.0358517,0.00160669,-0.0199756,0.00972461,0.00819033,-0.00819033,-0.0580703,0.0580703,1525,0.00798965,-0.00798965,-0.057664,0.057664,1525
5.4800,12.7541,0.0174332,1.14254,0.0163104,-0.16189,0.0212459,2.84679,-0.041821,-0.0358031,0.00161937,-0.019865,0.00976163,0.00823084,-0.00823084,-0.0581481,0.0581481,1525,0.00802979,-0.00802979,-0.0577452,0.0577452,1525
5.5000,12.8104,0.0177986,1.151,0.016312,-0.162288,0.0214379,2.84735,-0.0421507,-0.0357539,0.00163194,-0.0197543,0.00979858,0.00827142,-0.00827142,-0.0582254,0.0582254,1525,0.00807,-0.00807,-0.0578258,0.0578258,1525
5.5200,12.8668,0.0181684,1.15949,0.0163138,-0.162684,0.0216307,2.8479,-0.0424812,-0.035704,0.00164441,-0.0196434,0.00983548,0.00831208,-0.00831208,-0.0583019,0.0583019,1525,0.00811028,-0.00811028,-0.0579057,0.0579057,1525
5.5400,12.9231,0.0185425,1.168,0.0163156,-0.163078,0.0218243,2.84846,-0.0428126,-0.0356535,0.00165679,-0.0195324,0.00987231,0.0083528,-0.0083528,-0.0583778,0.0583778,1525,0.00815064,-0.00815064,-0.057985,0.057985,1525
5.5600,12.9795,0.0189211,1.17653,0.0163174,-0.16347,0.0220187,2.84901,-0.0431449,-0.0356024,0.00166909,-0.0194213,0.00990907,0.00839359,-0.00839359,-0.058453,0.058453,1525,0.00819107,-0.00819107,-0.0580635,0.0580635,1525
5.5800,13.0358,0.0193041,1.18509,0.0163192,-0.163859,0.0222139,2.84956,-0.043478,-0.0355506,0.00168131,-0.0193101,0.00994578,0.00843445,-0.00843445,-0.0585276,0.0585276,1525,0.00823158,-0.00823158,-0.0581414,0.0581414,1525
5.6000,13.0922,0.0196916,1.19367,0.0163211,-0.164246,0.0224099,2.8501,-0.043812,-0.0354982,0.00169347,-0.0191987,0.00998241,0.00847538,-0.00847538,-0.0586015,0.0586015,1525,0.00827215,-0.00827215,-0.0582187,0.0582187,1525
5.6200,13.1485,0.0200835,1.20228,0.0163231,-0.164631,0.0226066,2.85065,-0.0441468,-0.0354451,0.00170558,-0.0190873,0.010019,0.00851637,-0.00851637,-0.0586748,0.0586748,1525,0.0083128,-0.0083128,-0.0582952,0.0582952,1525
5.6400,13.2049,0.02048,1.21092,0.016325,-0.165014,0.0228042,2.85119,-0.0444825,-0.0353915,0.00171763,-0.0189757,0.0100555,0.00855743,-0.00855743,-0.0587474,0.0587474,1525,0.00835351,-0.00835351,-0.0583711,0.0583711,1525
5.6600,13.2613,0.0208811,1.21957,0.0163271,-0.165394,0.0230026,2.85172,-0.044819,-0.0353373,0.00172966,-0.0188641,0.0100919,0.00859856,-0.00859856,-0.0588194,0.0588194,1525,0.0083943,-0.0083943,-0.0584464,0.0584464,1525
5.6800,13.3177,0.0212867,1.22825,0.0163291,-0.165773,0.0232017,2.85226,-0.0451563,-0.0352825,0.00174165,-0.0187523,0.0101283,0.00863974,-0.00863974,-0.0588908,0.0588908,1525,0.00843515,-0.00843515,-0.058521,0.058521,1525
5.7000,13.3741,0.021697,1.23696,0.0163312,-0.166149,0.0234016,2.85279,-0.0454944,-0.0352271,0.00175362,-0.0186406,0.0101646,0.00868099,-0.00868099,-0.0589615,0.0589615,1525,0.00847607,-0.00847607,-0.058595,0.058595,1525
5.7200,13.4305,0.0221119,1.24569,0.0163333,-0.166523,0.0236023,2.85331,-0.0458333,-0.0351711,0.00176558,-0.0185287,0.0102009,0.0087223,-0.0087223,-0.0590316,0.0590316,1525,0.00851705,-0.00851705,-0.0586683,0.0586683,1525
5.7400,13.4869,0.0225315,1.25444,0.0163355,-0.166894,0.0238038,2.85384,-0.046173,-0.0351146,0.00177753,-0.0184168,0.0102371,0.00876367,-0.00876367,-0.059101,0.059101,1525,0.0085581,-0.0085581,-0.0587409,0.0587409,1525
5.7600,13.5433,0.0229558,1.26322,0.0163377,-0.167264,0.0240061,2.85436,-0.0465135,-0.0350576,0.00178948,-0.0183048,0.0102732,0.00880509,-0.00880509,-0.0591698,0.0591698,1525,0.00859921,-0.00859921,-0.0588129,0.0588129,1525
5.7800,13.5997,0.0233848,1.27202,0.0163399,-0.167631,0.0242091,2.85488,-0.0468548,-0.035,0.00180143,-0.0181927,0.0103092,0.00884658,-0.00884658,-0.0592381,0.0592381,1525,0.00864039,-0.00864039,-0.0588843,0.0588843,1525
5.8000,13.6562,0.0238186,1.28084,0.0163421,-0.167996,0.0244129,2.85539,-0.0471969,-0.0349419,0.00181338,-0.0180807,0.0103452,0.00888812,-0.00888812,-0.0593056,0.0593056,1525,0.00868163,-0.00868163,-0.0589551,0.0589551,1525
5.8200,13.7126,0.0242571,1.28969,0.0163444,-0.168359,0.0246175,2.85591,-0.0475397,-0.0348832,0.00182535,-0.0179686,0.0103811,0.00892973,-0.00892973,-0.0593726,0.0593726,1525,0.00872293,-0.00872293,-0.0590252,0.0590252,1525
5.8400,13.7691,0.0247005,1.29856,0.0163468,-0.168719,0.0248229,2.85642,-0.0478833,-0.034824,0.00183733,-0.0178564,0.010417,0.00897138,-0.00897138,-0.0594389,0.0594389,1525,0.00876429,-0.00876429,-0.0590947,0.0590947,1525
5.8600,13.8255,0.0251488,1.30746,0.0163491,-0.169077,0.0250291,2.85693,-0.0482277,-0.0347644,0.00184932,-0.0177443,0.0104528,0.0090131,-0.0090131,-0.0595047,0.0595047,1525,0.00880571,-0.00880571,-0.0591635,0.0591635,1525
5.8800,13.882,0.0256019,1.31637,0.0163515,-0.169433,0.025236,2.85743,-0.0485728,-0.0347042,0.00186132,-0.0176321,0.0104885,0.00905486,-0.00905486,-0.0595698,0.0595698,1525,0.00884718,-0.00884718,-0.0592317,0.0592317,1525
5.9000,13.9384,0.02606,1.32531,0.016354,-0.169787,0.0254437,2.85793,-0.0489186,-0.0346435,0.00187334,-0.0175199,0.0105241,0.00909668,-0.00909668,-0.0596343,0.0596343,1525,0.00888872,-0.00888872,-0.0592994,0.0592994,1525
